Severity,Site Name,Source System,Life Span (minutes),Alarm Name,First Time Detected,Last Time Cleared,Alarmed Object Name,Last Time Detected,Alarmed Object Type,Alarmed Object Source System,Alarm Type,Probable Cause,Specific Problem,Is Service Affecting,Alarm ID,Previous Severity,Number Of Occurrences,Additional Text
indeterminate,P_8_A_242,fdn:realm:evt:optics,1483,Unauthorized access attempt,2024/12/01 11:21:10 542 +05:30 GMT,,"P_8_A_242/nms_snmp SNMP:172.30.76.222,COM,NULL,NULL:61022044",2024/12/01 11:21:10 542 +05:30 GMT,Unauthorized access attempt,,equipmentAlarm,Unauthorized access attempt,tnSecurityUnauthAccessAttemptNotif,0.0,fdn:model:fm:HistoricalAlarm:490723572,indeterminate,1,Unauthorized access attempt
indeterminate,P_8_A_440,fdn:realm:evt:optics,1483,Unauthorized access attempt,2024/12/01 11:21:09 841 +05:30 GMT,,"P_8_A_440/nms_snmp SNMP:172.30.76.223,COM,NULL,NULL:61022030",2024/12/01 11:21:09 841 +05:30 GMT,Unauthorized access attempt,,equipmentAlarm,Unauthorized access attempt,tnSecurityUnauthAccessAttemptNotif,0.0,fdn:model:fm:HistoricalAlarm:490723571,indeterminate,1,Unauthorized access attempt
indeterminate,P_24X_A_153,fdn:realm:evt:optics,1476,SR_SIGNAL_FAIL,2024/12/01 11:28:32 136 +05:30 GMT,,EML_405_SNA:P_24X_A_153:ODUFLEX-1-28-10:61027687,2024/12/01 11:28:32 136 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_SIGNAL_FAIL,0.0,fdn:model:fm:HistoricalAlarm:490723566,indeterminate,1,"{userlabel=PUN-NTMH-EPK-C-N1021, elementTime=20241201055830.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_405_SNA/NE_n=*80164/FTPn=*ODUFLEX-1-28-10/:FTPn, NEUserLabel=PUN-NTMH-EPK-C-N1021, emlImInstance=EML_405_SNA, LayerRate=248, evtcause=failureRelated, neInstance=80164, neactualactunit=NA, eventCause=failureRelated, productname=1830PSS, conditionType=Working selected, Signal Fail or Degrade, conditionEffect=Standing condition, switchReason=Signal fail, NEType=1830PSS}"
indeterminate,P_24X_A_153,fdn:realm:evt:optics,1483,SR_RESTORED,2024/12/01 11:21:14 095 +05:30 GMT,,EML_405_SNA:P_24X_A_153:ODUFLEX-1-28-10:61022075,2024/12/01 11:21:14 095 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_RESTORED,0.0,fdn:model:fm:HistoricalAlarm:490723565,indeterminate,1,"{userlabel=PUN-NTMH-EPK-C-N1021, elementTime=20241201055113.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_405_SNA/NE_n=*80164/FTPn=*ODUFLEX-1-28-10/:FTPn, NEUserLabel=PUN-NTMH-EPK-C-N1021, emlImInstance=EML_405_SNA, LayerRate=248, evtcause=failureRelated, neInstance=80164, neactualactunit=NA, eventCause=failureRelated, productname=1830PSS, conditionType=Working selected, Signal Fail or Degrade, conditionEffect=Clear condition, switchReason=Restored, NEType=1830PSS}"
indeterminate,P_24X_A_153,fdn:realm:evt:optics,1476,SR_RESTORED,2024/12/01 11:28:33 096 +05:30 GMT,,EML_405_SNA:P_24X_A_153:ODUFLEX-1-28-10:61027715,2024/12/01 11:28:33 096 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_RESTORED,0.0,fdn:model:fm:HistoricalAlarm:490723564,indeterminate,1,"{userlabel=PUN-NTMH-EPK-C-N1021, elementTime=20241201055831.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_405_SNA/NE_n=*80164/FTPn=*ODUFLEX-1-28-10/:FTPn, NEUserLabel=PUN-NTMH-EPK-C-N1021, emlImInstance=EML_405_SNA, LayerRate=248, evtcause=failureRelated, neInstance=80164, neactualactunit=NA, eventCause=failureRelated, productname=1830PSS, conditionType=Working selected, Signal Fail or Degrade, conditionEffect=Clear condition, switchReason=Restored, NEType=1830PSS}"
indeterminate,P_24X_A_137,fdn:realm:evt:optics,1476,SR_RESTORED,2024/12/01 11:28:34 900 +05:30 GMT,,EML_105_SNA:P_24X_A_137:ODU4-2-20-3:61027762,2024/12/01 11:28:34 900 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_RESTORED,0.0,fdn:model:fm:HistoricalAlarm:490723563,indeterminate,1,"{userlabel=NOD-BCUP-S57-A-A9060, elementTime=20241201055827.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_105_SNA/NE_n=*72930/FTPn=*ODU4-2-20-3/:FTPn, NEUserLabel=NOD-BCUP-S57-A-A9060, emlImInstance=EML_105_SNA, LayerRate=236, evtcause=failureRelated, neInstance=72930, neactualactunit=Working, eventCause=failureRelated, productname=1830PSS, conditionType=Manual switch to working, conditionEffect=Clear condition, switchReason=Restored, NEType=1830PSS}"
indeterminate,P_24X_A_166,fdn:realm:evt:optics,1476,SR_RESTORED,2024/12/01 11:28:32 068 +05:30 GMT,,EML_101_SNA:P_24X_A_166:ODU2-1-28-18:61027684,2024/12/01 11:28:32 068 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_RESTORED,0.0,fdn:model:fm:HistoricalAlarm:490723562,indeterminate,1,"{userlabel=SIL-NTWB-NJB-A-A9071, elementTime=20241201055830.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_101_SNA/NE_n=*73565/FTPn=*ODU2-1-28-18/:FTPn, NEUserLabel=SIL-NTWB-NJB-A-A9071, emlImInstance=EML_101_SNA, LayerRate=245, evtcause=failureRelated, neInstance=73565, neactualactunit=Working, eventCause=failureRelated, productname=1830PSS, conditionType=Working selected, Signal Fail or Degrade, conditionEffect=Clear condition, switchReason=Restored, NEType=1830PSS}"
indeterminate,P_24X_A_153,fdn:realm:evt:optics,1483,SR_RESTORED,2024/12/01 11:21:05 095 +05:30 GMT,,EML_405_SNA:P_24X_A_153:ODUFLEX-1-28-10:61021986,2024/12/01 11:21:05 095 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_RESTORED,0.0,fdn:model:fm:HistoricalAlarm:490723561,indeterminate,1,"{userlabel=PUN-NTMH-EPK-C-N1021, elementTime=20241201055104.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_405_SNA/NE_n=*80164/FTPn=*ODUFLEX-1-28-10/:FTPn, NEUserLabel=PUN-NTMH-EPK-C-N1021, emlImInstance=EML_405_SNA, LayerRate=248, evtcause=failureRelated, neInstance=80164, neactualactunit=NA, eventCause=failureRelated, productname=1830PSS, conditionType=Working selected, Signal Fail or Degrade, conditionEffect=Clear condition, switchReason=Restored, NEType=1830PSS}"
indeterminate,P_24X_A_133,fdn:realm:evt:optics,1476,SR_RESTORED,2024/12/01 11:28:33 071 +05:30 GMT,,EML_101_SNA:P_24X_A_133:ODU4-1-21-1:61027717,2024/12/01 11:28:33 071 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_RESTORED,0.0,fdn:model:fm:HistoricalAlarm:490723560,indeterminate,1,"{userlabel=NGP-TGMH-CSQ-A-A9058, elementTime=20241201055826.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_101_SNA/NE_n=*73526/FTPn=*ODU4-1-21-1/:FTPn, NEUserLabel=NGP-TGMH-CSQ-A-A9058, emlImInstance=EML_101_SNA, LayerRate=236, evtcause=failureRelated, neInstance=73526, neactualactunit=Protection, eventCause=failureRelated, productname=1830PSS, conditionType=Manual switch to protection, conditionEffect=Clear condition, switchReason=Restored, NEType=1830PSS}"
indeterminate,P_8_A_1499,fdn:realm:evt:optics,1477,Unauthorized access attempt,2024/12/01 11:27:00 945 +05:30 GMT,,"P_8_A_1499/nms_snmp SNMP:172.30.76.223,COM,NULL,NULL:61026034",2024/12/01 11:27:00 945 +05:30 GMT,Unauthorized access attempt,,equipmentAlarm,Unauthorized access attempt,tnSecurityUnauthAccessAttemptNotif,0.0,fdn:model:fm:HistoricalAlarm:490723559,indeterminate,1,Unauthorized access attempt
indeterminate,P_8_A_242,fdn:realm:evt:optics,1483,Unauthorized access attempt,2024/12/01 11:21:05 538 +05:30 GMT,,"P_8_A_242/nms_snmp SNMP:172.30.76.222,COM,NULL,NULL:61021987",2024/12/01 11:21:05 538 +05:30 GMT,Unauthorized access attempt,,equipmentAlarm,Unauthorized access attempt,tnSecurityUnauthAccessAttemptNotif,0.0,fdn:model:fm:HistoricalAlarm:490723558,indeterminate,1,Unauthorized access attempt
indeterminate,P_24X_A_153,fdn:realm:evt:optics,1477,SR_SIGNAL_FAIL,2024/12/01 11:27:01 096 +05:30 GMT,,EML_405_SNA:P_24X_A_153:ODUFLEX-1-28-10:61026035,2024/12/01 11:27:01 096 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_SIGNAL_FAIL,0.0,fdn:model:fm:HistoricalAlarm:490723557,indeterminate,1,"{userlabel=PUN-NTMH-EPK-C-N1021, elementTime=20241201055700.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_405_SNA/NE_n=*80164/FTPn=*ODUFLEX-1-28-10/:FTPn, NEUserLabel=PUN-NTMH-EPK-C-N1021, emlImInstance=EML_405_SNA, LayerRate=248, evtcause=failureRelated, neInstance=80164, neactualactunit=NA, eventCause=failureRelated, productname=1830PSS, conditionType=Working selected, Signal Fail or Degrade, conditionEffect=Standing condition, switchReason=Signal fail, NEType=1830PSS}"
indeterminate,P_24X_A_153,fdn:realm:evt:optics,1483,SR_SIGNAL_FAIL,2024/12/01 11:21:07 095 +05:30 GMT,,EML_405_SNA:P_24X_A_153:ODUFLEX-1-28-10:61022003,2024/12/01 11:21:07 095 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_SIGNAL_FAIL,0.0,fdn:model:fm:HistoricalAlarm:490723556,indeterminate,1,"{userlabel=PUN-NTMH-EPK-C-N1021, elementTime=20241201055106.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_405_SNA/NE_n=*80164/FTPn=*ODUFLEX-1-28-10/:FTPn, NEUserLabel=PUN-NTMH-EPK-C-N1021, emlImInstance=EML_405_SNA, LayerRate=248, evtcause=failureRelated, neInstance=80164, neactualactunit=NA, eventCause=failureRelated, productname=1830PSS, conditionType=Working selected, Signal Fail or Degrade, conditionEffect=Standing condition, switchReason=Signal fail, NEType=1830PSS}"
indeterminate,P_24X_A_153,fdn:realm:evt:optics,1483,SR_RESTORED,2024/12/01 11:21:08 095 +05:30 GMT,,EML_405_SNA:P_24X_A_153:ODUFLEX-1-28-10:61022013,2024/12/01 11:21:08 095 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_RESTORED,0.0,fdn:model:fm:HistoricalAlarm:490723555,indeterminate,1,"{userlabel=PUN-NTMH-EPK-C-N1021, elementTime=20241201055107.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_405_SNA/NE_n=*80164/FTPn=*ODUFLEX-1-28-10/:FTPn, NEUserLabel=PUN-NTMH-EPK-C-N1021, emlImInstance=EML_405_SNA, LayerRate=248, evtcause=failureRelated, neInstance=80164, neactualactunit=NA, eventCause=failureRelated, productname=1830PSS, conditionType=Working selected, Signal Fail or Degrade, conditionEffect=Clear condition, switchReason=Restored, NEType=1830PSS}"
indeterminate,P_8_A_613,fdn:realm:evt:optics,1476,Unauthorized access attempt,2024/12/01 11:28:31 398 +05:30 GMT,,"P_8_A_613/nms_snmp SNMP:172.30.76.223,COM,NULL,NULL:61027670",2024/12/01 11:28:31 398 +05:30 GMT,Unauthorized access attempt,,equipmentAlarm,Unauthorized access attempt,tnSecurityUnauthAccessAttemptNotif,0.0,fdn:model:fm:HistoricalAlarm:490723554,indeterminate,1,Unauthorized access attempt
indeterminate,P_24X_A_101,fdn:realm:evt:optics,1476,SR_RESTORED,2024/12/01 11:28:31 952 +05:30 GMT,,EML_104_SNA:P_24X_A_101:ODU4-2-27-5:61027680,2024/12/01 11:28:31 952 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_RESTORED,0.0,fdn:model:fm:HistoricalAlarm:490723553,indeterminate,1,"{userlabel=KHP-NTWB-JKP-A-A9044, elementTime=20241201055830.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_104_SNA/NE_n=*73408/FTPn=*ODU4-2-27-5/:FTPn, NEUserLabel=KHP-NTWB-JKP-A-A9044, emlImInstance=EML_104_SNA, LayerRate=236, evtcause=failureRelated, neInstance=73408, neactualactunit=Protection, eventCause=failureRelated, productname=1830PSS, conditionType=Protection Selected, Signal Fail or Degrade, conditionEffect=Clear condition, switchReason=Restored, NEType=1830PSS}"
indeterminate,P_24X_A_153,fdn:realm:evt:optics,1483,SR_SIGNAL_FAIL,2024/12/01 11:21:13 095 +05:30 GMT,,EML_405_SNA:P_24X_A_153:ODUFLEX-1-28-10:61022068,2024/12/01 11:21:13 095 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_SIGNAL_FAIL,0.0,fdn:model:fm:HistoricalAlarm:490723567,indeterminate,1,"{userlabel=PUN-NTMH-EPK-C-N1021, elementTime=20241201055112.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_405_SNA/NE_n=*80164/FTPn=*ODUFLEX-1-28-10/:FTPn, NEUserLabel=PUN-NTMH-EPK-C-N1021, emlImInstance=EML_405_SNA, LayerRate=248, evtcause=failureRelated, neInstance=80164, neactualactunit=NA, eventCause=failureRelated, productname=1830PSS, conditionType=Working selected, Signal Fail or Degrade, conditionEffect=Standing condition, switchReason=Signal fail, NEType=1830PSS}"
indeterminate,P_24X_A_114,fdn:realm:evt:optics,1476,SR_RESTORED,2024/12/01 11:28:34 916 +05:30 GMT,,EML_105_SNA:P_24X_A_114:ODU2-2-22-1:61027769,2024/12/01 11:28:34 916 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_RESTORED,0.0,fdn:model:fm:HistoricalAlarm:490723568,indeterminate,1,"{userlabel=MAS-NTHA-OMU-A-A9050, elementTime=20241201055828.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_105_SNA/NE_n=*72806/FTPn=*ODU2-2-22-1/:FTPn, NEUserLabel=MAS-NTHA-OMU-A-A9050, emlImInstance=EML_105_SNA, LayerRate=245, evtcause=failureRelated, neInstance=72806, neactualactunit=Working, eventCause=failureRelated, productname=1830PSS, conditionType=Working selected, Signal Fail or Degrade, conditionEffect=Clear condition, switchReason=Restored, NEType=1830PSS}"
indeterminate,P_24X_A_153,fdn:realm:evt:optics,1483,SR_RESTORED,2024/12/01 11:21:11 095 +05:30 GMT,,EML_405_SNA:P_24X_A_153:ODUFLEX-1-28-10:61022052,2024/12/01 11:21:11 095 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_RESTORED,0.0,fdn:model:fm:HistoricalAlarm:490723569,indeterminate,1,"{userlabel=PUN-NTMH-EPK-C-N1021, elementTime=20241201055110.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_405_SNA/NE_n=*80164/FTPn=*ODUFLEX-1-28-10/:FTPn, NEUserLabel=PUN-NTMH-EPK-C-N1021, emlImInstance=EML_405_SNA, LayerRate=248, evtcause=failureRelated, neInstance=80164, neactualactunit=NA, eventCause=failureRelated, productname=1830PSS, conditionType=Working selected, Signal Fail or Degrade, conditionEffect=Clear condition, switchReason=Restored, NEType=1830PSS}"
indeterminate,P_8_A_503,fdn:realm:evt:optics,1477,Unauthorized access attempt,2024/12/01 11:27:01 610 +05:30 GMT,,"P_8_A_503/nms_snmp SNMP:172.30.76.222,COM,NULL,NULL:61026036",2024/12/01 11:27:01 610 +05:30 GMT,Unauthorized access attempt,,equipmentAlarm,Unauthorized access attempt,tnSecurityUnauthAccessAttemptNotif,0.0,fdn:model:fm:HistoricalAlarm:490723570,indeterminate,1,Unauthorized access attempt
indeterminate,P_24X_A_153,fdn:realm:evt:optics,1476,SR_RESTORED,2024/12/01 11:28:35 157 +05:30 GMT,,EML_405_SNA:P_24X_A_153:ODUFLEX-1-28-10:61027790,2024/12/01 11:28:35 157 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_RESTORED,0.0,fdn:model:fm:HistoricalAlarm:490723548,indeterminate,1,"{userlabel=PUN-NTMH-EPK-C-N1021, elementTime=20241201055834.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_405_SNA/NE_n=*80164/FTPn=*ODUFLEX-1-28-10/:FTPn, NEUserLabel=PUN-NTMH-EPK-C-N1021, emlImInstance=EML_405_SNA, LayerRate=248, evtcause=failureRelated, neInstance=80164, neactualactunit=NA, eventCause=failureRelated, productname=1830PSS, conditionType=Working selected, Signal Fail or Degrade, conditionEffect=Clear condition, switchReason=Restored, NEType=1830PSS}"
indeterminate,P_24X_A_030,fdn:realm:evt:optics,1476,SR_SIGNAL_FAIL,2024/12/01 11:28:27 903 +05:30 GMT,,EML_104_SNA:P_24X_A_030:ODU4-1-27-1:61027647,2024/12/01 11:28:27 903 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_SIGNAL_FAIL,0.0,fdn:model:fm:HistoricalAlarm:490723547,indeterminate,1,"{userlabel=BRS-NTUP-TVS-A-A9014, elementTime=20241201055826.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_104_SNA/NE_n=*72894/FTPn=*ODU4-1-27-1/:FTPn, NEUserLabel=BRS-NTUP-TVS-A-A9014, emlImInstance=EML_104_SNA, LayerRate=236, evtcause=failureRelated, neInstance=72894, neactualactunit=Working, eventCause=failureRelated, productname=1830PSS, conditionType=Working selected, Signal Fail or Degrade, conditionEffect=Standing condition, switchReason=Signal fail, NEType=1830PSS}"
indeterminate,P_8_A_222,fdn:realm:evt:optics,1480,Unauthorized access attempt,2024/12/01 11:24:25 438 +05:30 GMT,,"P_8_A_222/nms_snmp SNMP:172.30.76.223,COM,NULL,NULL:61024194",2024/12/01 11:24:25 438 +05:30 GMT,Unauthorized access attempt,,equipmentAlarm,Unauthorized access attempt,tnSecurityUnauthAccessAttemptNotif,0.0,fdn:model:fm:HistoricalAlarm:490723546,indeterminate,1,Unauthorized access attempt
indeterminate,P_24X_A_039,fdn:realm:evt:optics,1476,SR_RESTORED,2024/12/01 11:28:27 457 +05:30 GMT,,EML_402_SNA:P_24X_A_039:ODUFLEX-4-27-4:61027630,2024/12/01 11:28:27 457 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_RESTORED,0.0,fdn:model:fm:HistoricalAlarm:490723545,indeterminate,1,"{userlabel=CHN-NTTN-FOR-A-A9020, elementTime=20241201055821.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_402_SNA/NE_n=*73119/FTPn=*ODUFLEX-4-27-4/:FTPn, NEUserLabel=CHN-NTTN-FOR-A-A9020, emlImInstance=EML_402_SNA, LayerRate=248, evtcause=failureRelated, neInstance=73119, neactualactunit=Working, eventCause=failureRelated, productname=1830PSS, conditionType=Working selected, Signal Fail or Degrade, conditionEffect=Clear condition, switchReason=Restored, NEType=1830PSS}"
indeterminate,P_24X_A_041,fdn:realm:evt:optics,1476,SR_SIGNAL_FAIL,2024/12/01 11:28:27 412 +05:30 GMT,,EML_401_SNA:P_24X_A_041:OTUODU4-1-27-7:61027629,2024/12/01 11:28:27 412 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_SIGNAL_FAIL,0.0,fdn:model:fm:HistoricalAlarm:490723544,indeterminate,1,"{userlabel=CHN-NTTN-SE2-A-A9092, elementTime=20241201055826.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_401_SNA/NE_n=*79384/PTPn=*PORT-1-27-7/CTPn=*//och=1-frequency-tunnable/otu=1/odu4=1/:CTPn, NEUserLabel=CHN-NTTN-SE2-A-A9092, emlImInstance=EML_401_SNA, LayerRate=236, evtcause=failureRelated, neInstance=79384, neactualactunit=Working, eventCause=failureRelated, productname=1830PSS, conditionType=Working selected, Signal Fail or Degrade, conditionEffect=Standing condition, switchReason=Signal fail, NEType=1830PSS}"
indeterminate,P_24X_A_125,fdn:realm:evt:optics,1476,SR_MANUAL_SWITCH,2024/12/01 11:28:35 014 +05:30 GMT,,EML_105_SNA:P_24X_A_125:ODU2-1-6-4:61027789,2024/12/01 11:28:35 014 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_MANUAL_SWITCH,0.0,fdn:model:fm:HistoricalAlarm:490723543,indeterminate,1,"{userlabel=MUM-AGMH-CDV-A-A9055, elementTime=20241201055822.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_105_SNA/NE_n=*72739/FTPn=*ODU2-1-6-4/:FTPn, NEUserLabel=MUM-AGMH-CDV-A-A9055, emlImInstance=EML_105_SNA, LayerRate=245, evtcause=failureRelated, neInstance=72739, neactualactunit=Working, eventCause=failureRelated, productname=1830PSS, conditionType=Manual switch to working, conditionEffect=Standing condition, switchReason=Manual switch, NEType=1830PSS}"
indeterminate,P_64_A_005,fdn:realm:evt:optics,1477,SR_MANUAL_SWITCH,2024/12/01 11:27:02 766 +05:30 GMT,,EML_215_SNA:P_64_A_005:ODU1-1-1-3-2:61026050,2024/12/01 11:27:02 766 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_MANUAL_SWITCH,0.0,fdn:model:fm:HistoricalAlarm:490723542,indeterminate,1,"{userlabel=ASL-TGWB-UGM-A-A043#OCS, elementTime=20241201055701.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_215_SNA/NE_n=*59453/FTPn=*ODU1-1-1-3-2/:FTPn, NEUserLabel=ASL-TGWB-UGM-A-A043#OCS, emlImInstance=EML_215_SNA, LayerRate=250, neInstance=59453, neactualactunit=NA, eventCause=, productname=1830PSS, conditionType=Manual switch to working, conditionEffect=Standing condition, switchReason=Manual switch, NEType=1830PSS}"
indeterminate,P_24X_A_153,fdn:realm:evt:optics,1480,SR_RESTORED,2024/12/01 11:24:26 096 +05:30 GMT,,EML_405_SNA:P_24X_A_153:ODUFLEX-1-28-10:61024204,2024/12/01 11:24:26 096 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_RESTORED,0.0,fdn:model:fm:HistoricalAlarm:490723541,indeterminate,1,"{userlabel=PUN-NTMH-EPK-C-N1021, elementTime=20241201055425.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_405_SNA/NE_n=*80164/FTPn=*ODUFLEX-1-28-10/:FTPn, NEUserLabel=PUN-NTMH-EPK-C-N1021, emlImInstance=EML_405_SNA, LayerRate=248, evtcause=failureRelated, neInstance=80164, neactualactunit=NA, eventCause=failureRelated, productname=1830PSS, conditionType=Working selected, Signal Fail or Degrade, conditionEffect=Clear condition, switchReason=Restored, NEType=1830PSS}"
indeterminate,P_24X_A_133,fdn:realm:evt:optics,1476,SR_RESTORED,2024/12/01 11:28:36 068 +05:30 GMT,,EML_101_SNA:P_24X_A_133:ODU4-1-21-1:61027833,2024/12/01 11:28:36 068 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_RESTORED,0.0,fdn:model:fm:HistoricalAlarm:490723540,indeterminate,1,"{userlabel=NGP-TGMH-CSQ-A-A9058, elementTime=20241201055827.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_101_SNA/NE_n=*73526/FTPn=*ODU4-1-21-1/:FTPn, NEUserLabel=NGP-TGMH-CSQ-A-A9058, emlImInstance=EML_101_SNA, LayerRate=236, evtcause=failureRelated, neInstance=73526, neactualactunit=Protection, eventCause=failureRelated, productname=1830PSS, conditionType=Protection Selected, Signal Fail or Degrade, conditionEffect=Clear condition, switchReason=Restored, NEType=1830PSS}"
indeterminate,P_64_A_005,fdn:realm:evt:optics,1477,SR_MANUAL_SWITCH,2024/12/01 11:27:02 784 +05:30 GMT,,EML_215_SNA:P_64_A_005:ODU1-1-1-3-2:61026051,2024/12/01 11:27:02 784 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_MANUAL_SWITCH,0.0,fdn:model:fm:HistoricalAlarm:490723539,indeterminate,1,"{userlabel=ASL-TGWB-UGM-A-A043#OCS, elementTime=20241201055701.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_215_SNA/NE_n=*59453/FTPn=*ODU1-1-1-3-2/:FTPn, NEUserLabel=ASL-TGWB-UGM-A-A043#OCS, emlImInstance=EML_215_SNA, LayerRate=250, neInstance=59453, neactualactunit=NA, eventCause=, productname=1830PSS, conditionType=Manual switch to working, conditionEffect=Standing condition, switchReason=Manual switch, NEType=1830PSS}"
indeterminate,P_24X_A_133,fdn:realm:evt:optics,1476,SR_RESTORED,2024/12/01 11:28:28 068 +05:30 GMT,,EML_101_SNA:P_24X_A_133:ODU4-1-27-1:61027650,2024/12/01 11:28:28 068 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_RESTORED,0.0,fdn:model:fm:HistoricalAlarm:490723538,indeterminate,1,"{userlabel=NGP-TGMH-CSQ-A-A9058, elementTime=20241201055826.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_101_SNA/NE_n=*73526/FTPn=*ODU4-1-27-1/:FTPn, NEUserLabel=NGP-TGMH-CSQ-A-A9058, emlImInstance=EML_101_SNA, LayerRate=236, evtcause=failureRelated, neInstance=73526, neactualactunit=Protection, eventCause=failureRelated, productname=1830PSS, conditionType=Manual switch to protection, conditionEffect=Clear condition, switchReason=Restored, NEType=1830PSS}"
indeterminate,P_24X_A_153,fdn:realm:evt:optics,1483,SR_RESTORED,2024/12/01 11:21:17 095 +05:30 GMT,,EML_405_SNA:P_24X_A_153:ODUFLEX-1-28-10:61022109,2024/12/01 11:21:17 095 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_RESTORED,0.0,fdn:model:fm:HistoricalAlarm:490723537,indeterminate,1,"{userlabel=PUN-NTMH-EPK-C-N1021, elementTime=20241201055116.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_405_SNA/NE_n=*80164/FTPn=*ODUFLEX-1-28-10/:FTPn, NEUserLabel=PUN-NTMH-EPK-C-N1021, emlImInstance=EML_405_SNA, LayerRate=248, evtcause=failureRelated, neInstance=80164, neactualactunit=NA, eventCause=failureRelated, productname=1830PSS, conditionType=Working selected, Signal Fail or Degrade, conditionEffect=Clear condition, switchReason=Restored, NEType=1830PSS}"
indeterminate,P_24X_A_133,fdn:realm:evt:optics,1476,SR_SIGNAL_FAIL,2024/12/01 11:28:28 052 +05:30 GMT,,EML_101_SNA:P_24X_A_133:ODU2E-2-28-1:61027649,2024/12/01 11:28:28 052 +05:30 GMT,SNCP Protection Event,,equipmentAlarm,SNCP Protection Event,SR_SIGNAL_FAIL,0.0,fdn:model:fm:HistoricalAlarm:490723536,indeterminate,1,"{userlabel=NGP-TGMH-CSQ-A-A9058, elementTime=20241201055826.0+0000, protectionType=PT_SNCP, fdnMapper=NC_n=*EML_101_SNA/NE_n=*73526/FTPn=*ODU2E-2-28-1/:FTPn, NEUserLabel=NGP-TGMH-CSQ-A-A9058, emlImInstance=EML_101_SNA, LayerRate=243, evtcause=failureRelated, neInstance=73526, neactualactunit=Protection, eventCause=failureRelated, productname=1830PSS, conditionType=Protection Selected, Signal Fail or Degrade, conditionEffect=Standing condition, switchReason=Signal fail, NEType=1830PSS}"
