Severity,Site Name,Source System,Life Span (minutes),Alarm Name,Alarmed Object Name,Alarmed Object Type,Alarm Type,Specific Problem,Is Service Affecting,Previous Severity,Number Of Occurrences,is_active,Probable Cause Merged,First Time Detected Clean,hour,dayofweek,Next Alarm Timestamp,Next Alarm Unix,This Alarm Unix
0,2882,1,54,82,53712,17,0,1439,1.0,0,25,0,60,2024-12-02 09:27:43,9,0,2024-12-02 09:27:45,1733131665,1733131663
1,551,0,958,253,94450,20,3,544,0.0,1,1,1,49,2024-12-02 09:27:45,9,0,2024-12-02 09:27:46,1733131666,1733131665
1,830,0,958,253,96787,20,3,544,0.0,1,1,1,49,2024-12-02 09:27:46,9,0,2024-12-02 09:27:48,1733131668,1733131666
1,560,0,958,253,94525,20,3,544,0.0,1,1,1,49,2024-12-02 09:27:48,9,0,2024-12-02 09:27:50,1733131670,1733131668
1,150,0,958,253,88312,20,3,544,0.0,1,1,1,49,2024-12-02 09:27:50,9,0,2024-12-02 09:27:51,1733131671,1733131670
1,830,0,958,253,96788,20,3,544,0.0,1,1,1,49,2024-12-02 09:27:51,9,0,2024-12-02 09:27:53,1733131673,1733131671
1,560,0,958,253,94526,20,3,544,0.0,1,1,1,49,2024-12-02 09:27:53,9,0,2024-12-02 09:27:55,1733131675,1733131673
1,551,0,958,253,94453,20,3,544,0.0,1,1,1,49,2024-12-02 09:27:55,9,0,2024-12-02 09:27:56,1733131676,1733131675
1,830,0,958,253,96789,20,3,544,0.0,1,1,1,49,2024-12-02 09:27:56,9,0,2024-12-02 09:27:57,1733131677,1733131676
1,2710,0,958,331,84275,2,3,666,0.0,1,1,1,56,2024-12-02 09:27:57,9,0,2024-12-02 09:27:58,1733131678,1733131677
1,560,0,958,253,94527,20,3,544,0.0,1,1,1,49,2024-12-02 09:27:58,9,0,2024-12-02 09:27:59,1733131679,1733131678
0,2538,1,0,324,51092,16,0,469,0.0,4,1,0,131,2024-12-02 09:27:59,9,0,2024-12-02 09:28:00,1733131680,1733131679
0,0,1,0,290,54551,18,0,1,1.0,4,1,0,13,2024-12-02 09:28:00,9,0,2024-12-02 09:28:01,1733131681,1733131680
1,830,0,958,253,96790,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:01,9,0,2024-12-02 09:28:03,1733131683,1733131681
0,1830,1,1,89,1194,17,0,1463,1.0,0,1,0,68,2024-12-02 09:28:03,9,0,2024-12-02 09:28:04,1733131684,1733131683
0,1831,1,1,89,1225,17,0,1463,1.0,0,1,0,68,2024-12-02 09:28:04,9,0,2024-12-02 09:28:05,1733131685,1733131684
1,150,0,958,253,88315,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:05,9,0,2024-12-02 09:28:06,1733131686,1733131685
1,660,0,958,253,95344,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:06,9,0,2024-12-02 09:28:07,1733131687,1733131686
0,258,1,1,100,58297,27,1,43,0.0,3,1,0,79,2024-12-02 09:28:07,9,0,2024-12-02 09:28:08,1733131688,1733131687
1,1567,0,958,253,103347,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:08,9,0,2024-12-02 09:28:09,1733131689,1733131688
0,2325,1,7,147,71932,17,0,168,0.0,3,1,0,89,2024-12-02 09:28:09,9,0,2024-12-02 09:28:10,1733131690,1733131689
1,150,0,958,253,88316,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:10,9,0,2024-12-02 09:28:11,1733131691,1733131690
0,2827,1,7,269,86860,27,1,226,0.0,3,1,0,94,2024-12-02 09:28:11,9,0,2024-12-02 09:28:13,1733131693,1733131691
1,1567,0,957,253,103348,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:13,9,0,2024-12-02 09:28:15,1733131695,1733131693
1,341,0,957,253,92621,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:15,9,0,2024-12-02 09:28:16,1733131696,1733131695
1,660,0,957,253,95346,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:16,9,0,2024-12-02 09:28:17,1733131697,1733131696
1,2710,0,957,173,84278,14,3,286,0.0,1,1,1,102,2024-12-02 09:28:17,9,0,2024-12-02 09:28:18,1733131698,1733131697
1,1567,0,957,253,103349,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:18,9,0,2024-12-02 09:28:20,1733131700,1733131698
1,246,0,957,191,36136,15,3,389,0.0,1,1,1,111,2024-12-02 09:28:20,9,0,2024-12-02 09:28:21,1733131701,1733131700
1,246,0,957,191,33677,15,3,389,0.0,1,1,1,111,2024-12-02 09:28:21,9,0,2024-12-02 09:28:22,1733131702,1733131701
0,80,1,0,324,55354,16,0,469,0.0,4,1,0,131,2024-12-02 09:28:22,9,0,2024-12-02 09:28:23,1733131703,1733131702
1,2710,0,957,173,84280,14,3,286,0.0,1,1,1,102,2024-12-02 09:28:23,9,0,2024-12-02 09:28:24,1733131704,1733131703
1,246,0,957,193,33680,15,3,391,0.0,1,1,1,111,2024-12-02 09:28:24,9,0,2024-12-02 09:28:25,1733131705,1733131704
1,341,0,957,253,92623,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:25,9,0,2024-12-02 09:28:26,1733131706,1733131705
1,660,0,957,253,95348,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:26,9,0,2024-12-02 09:28:27,1733131707,1733131706
1,2471,0,957,193,22903,15,3,391,0.0,1,1,1,111,2024-12-02 09:28:27,9,0,2024-12-02 09:28:28,1733131708,1733131707
1,2471,0,957,191,22951,15,3,389,0.0,1,1,1,111,2024-12-02 09:28:28,9,0,2024-12-02 09:28:29,1733131709,1733131708
1,776,0,957,253,96362,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:29,9,0,2024-12-02 09:28:31,1733131711,1733131709
0,1859,1,108,284,1496,11,1,359,1.0,0,1,0,81,2024-12-02 09:28:31,9,0,2024-12-02 09:28:33,1733131713,1733131711
1,1567,0,957,253,103353,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:33,9,0,2024-12-02 09:28:34,1733131714,1733131713
1,776,0,957,253,96364,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:34,9,0,2024-12-02 09:28:36,1733131716,1733131714
1,1193,0,957,253,100069,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:36,9,0,2024-12-02 09:28:38,1733131718,1733131716
1,2710,0,957,173,84282,14,3,286,0.0,1,1,1,102,2024-12-02 09:28:38,9,0,2024-12-02 09:28:39,1733131719,1733131718
0,990,1,1,311,65321,27,1,645,0.0,0,1,0,46,2024-12-02 09:28:39,9,0,2024-12-02 09:28:40,1733131720,1733131719
0,779,1,0,324,46481,16,0,368,0.0,4,1,0,103,2024-12-02 09:28:40,9,0,2024-12-02 09:28:41,1733131721,1733131720
0,580,1,0,324,61629,16,0,368,0.0,4,1,0,103,2024-12-02 09:28:41,9,0,2024-12-02 09:28:42,1733131722,1733131721
0,1,1,16,56,44688,17,2,1363,0.0,4,1,0,134,2024-12-02 09:28:42,9,0,2024-12-02 09:28:43,1733131723,1733131722
1,580,0,957,188,41664,15,3,387,0.0,1,1,1,111,2024-12-02 09:28:43,9,0,2024-12-02 09:28:44,1733131724,1733131723
0,1,1,0,168,44842,17,0,4,0.0,2,1,0,88,2024-12-02 09:28:44,9,0,2024-12-02 09:28:45,1733131725,1733131724
0,1,1,1201,32,44753,17,2,931,0.0,4,1,0,6,2024-12-02 09:28:45,9,0,2024-12-02 09:28:46,1733131726,1733131725
0,1,1,1201,56,44829,17,2,1363,0.0,4,1,0,133,2024-12-02 09:28:46,9,0,2024-12-02 09:28:47,1733131727,1733131726
0,2704,1,1201,56,52615,17,2,1363,0.0,4,1,0,133,2024-12-02 09:28:47,9,0,2024-12-02 09:28:48,1733131728,1733131727
1,263,0,957,253,91819,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:48,9,0,2024-12-02 09:28:49,1733131729,1733131728
1,776,0,957,253,96367,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:49,9,0,2024-12-02 09:28:50,1733131730,1733131729
0,1842,1,0,82,1410,17,0,1439,1.0,0,1,0,60,2024-12-02 09:28:50,9,0,2024-12-02 09:28:51,1733131731,1733131730
1,2710,0,957,331,84286,2,3,666,0.0,1,1,1,56,2024-12-02 09:28:51,9,0,2024-12-02 09:28:52,1733131732,1733131731
0,0,1,6,299,43466,26,0,1,1.0,2,1,0,94,2024-12-02 09:28:52,9,0,2024-12-02 09:28:53,1733131733,1733131732
1,263,0,957,253,91820,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:53,9,0,2024-12-02 09:28:54,1733131734,1733131733
0,1,1,1,168,44915,17,0,4,0.0,2,1,0,88,2024-12-02 09:28:54,9,0,2024-12-02 09:28:55,1733131735,1733131734
0,2704,1,0,307,52835,27,1,642,0.0,3,1,0,35,2024-12-02 09:28:55,9,0,2024-12-02 09:28:56,1733131736,1733131735
1,910,0,957,253,97586,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:56,9,0,2024-12-02 09:28:57,1733131737,1733131736
0,1842,1,16,17,1413,17,2,888,0.0,4,1,0,4,2024-12-02 09:28:57,9,0,2024-12-02 09:28:58,1733131738,1733131737
1,263,0,957,253,91821,20,3,544,0.0,1,1,1,49,2024-12-02 09:28:58,9,0,2024-12-02 09:28:59,1733131739,1733131738
0,1,1,16,29,44878,17,2,925,0.0,4,1,0,19,2024-12-02 09:28:59,9,0,2024-12-02 09:29:00,1733131740,1733131739
0,1630,1,16,29,104028,17,2,925,0.0,4,1,0,19,2024-12-02 09:29:00,9,0,2024-12-02 09:29:01,1733131741,1733131740
0,1631,1,16,29,104057,17,2,925,0.0,4,1,0,19,2024-12-02 09:29:01,9,0,2024-12-02 09:29:03,1733131743,1733131741
1,263,0,957,253,91822,20,3,544,0.0,1,1,1,49,2024-12-02 09:29:03,9,0,2024-12-02 09:29:04,1733131744,1733131743
0,1630,1,1201,29,104032,17,2,925,0.0,4,1,0,18,2024-12-02 09:29:04,9,0,2024-12-02 09:29:05,1733131745,1733131744
0,1630,1,1201,29,104030,17,2,925,0.0,4,1,0,18,2024-12-02 09:29:05,9,0,2024-12-02 09:29:06,1733131746,1733131745
0,2231,1,1,147,70025,17,0,168,0.0,3,1,0,89,2024-12-02 09:29:06,9,0,2024-12-02 09:29:07,1733131747,1733131746
0,0,1,16,171,43391,26,2,1,1.0,3,1,0,100,2024-12-02 09:29:07,9,0,2024-12-02 09:29:08,1733131748,1733131747
0,1830,1,1,82,1201,17,0,1439,1.0,0,1,0,60,2024-12-02 09:29:08,9,0,2024-12-02 09:29:09,1733131749,1733131748
1,716,0,957,253,95837,20,3,544,0.0,1,1,1,49,2024-12-02 09:29:09,9,0,2024-12-02 09:29:11,1733131751,1733131749
1,2524,0,957,253,77090,20,3,544,0.0,1,1,1,49,2024-12-02 09:29:11,9,0,2024-12-02 09:29:12,1733131752,1733131751
1,263,0,957,253,91824,20,3,544,0.0,1,1,1,49,2024-12-02 09:29:12,9,0,2024-12-02 09:29:13,1733131753,1733131752
0,80,1,0,324,55353,16,0,368,0.0,4,1,0,103,2024-12-02 09:29:13,9,0,2024-12-02 09:29:14,1733131754,1733131753
0,2856,1,1,147,87086,17,0,168,0.0,3,1,0,89,2024-12-02 09:29:14,9,0,2024-12-02 09:29:15,1733131755,1733131754
1,2710,0,956,331,84290,2,3,666,0.0,1,1,1,56,2024-12-02 09:29:15,9,0,2024-12-02 09:29:16,1733131756,1733131755
1,2178,0,956,253,68557,20,3,544,0.0,1,1,1,49,2024-12-02 09:29:16,9,0,2024-12-02 09:29:17,1733131757,1733131756
1,2710,0,956,173,84291,14,3,286,0.0,1,1,1,102,2024-12-02 09:29:17,9,0,2024-12-02 09:29:19,1733131759,1733131757
1,716,0,956,253,95839,20,3,544,0.0,1,1,1,49,2024-12-02 09:29:19,9,0,2024-12-02 09:29:20,1733131760,1733131759
1,1053,0,956,253,98876,20,3,544,0.0,1,1,1,49,2024-12-02 09:29:20,9,0,2024-12-02 09:29:21,1733131761,1733131760
1,2524,0,956,253,77092,20,3,544,0.0,1,1,1,49,2024-12-02 09:29:21,9,0,2024-12-02 09:29:22,1733131762,1733131761
0,1631,1,16,29,104053,17,2,925,0.0,4,1,0,19,2024-12-02 09:29:22,9,0,2024-12-02 09:29:23,1733131763,1733131762
1,280,0,956,191,41018,15,3,389,0.0,1,1,1,111,2024-12-02 09:29:23,9,0,2024-12-02 09:29:24,1733131764,1733131763
1,2710,0,956,173,84293,14,3,286,0.0,1,1,1,102,2024-12-02 09:29:24,9,0,2024-12-02 09:29:25,1733131765,1733131764
1,1053,0,956,253,98877,20,3,544,0.0,1,1,1,49,2024-12-02 09:29:25,9,0,2024-12-02 09:29:26,1733131766,1733131765
1,2178,0,956,253,68559,20,3,544,0.0,1,1,1,49,2024-12-02 09:29:26,9,0,2024-12-02 09:29:27,1733131767,1733131766
0,1631,1,1201,29,104053,17,2,925,0.0,4,1,0,18,2024-12-02 09:29:27,9,0,2024-12-02 09:29:28,1733131768,1733131767
0,2660,1,61,25,51847,17,2,902,0.0,4,1,0,16,2024-12-02 09:29:28,9,0,2024-12-02 09:29:29,1733131769,1733131768
0,2019,1,46,20,3173,17,2,894,0.0,4,1,0,11,2024-12-02 09:29:29,9,0,2024-12-02 09:29:30,1733131770,1733131769
0,147,1,61,32,56101,17,2,931,0.0,4,1,0,7,2024-12-02 09:29:30,9,0,2024-12-02 09:29:31,1733131771,1733131770
0,979,1,3,167,65275,17,1,276,0.0,3,1,0,97,2024-12-02 09:29:31,9,0,2024-12-02 09:29:33,1733131773,1733131771
0,2231,1,4,167,70131,17,1,276,0.0,3,1,0,97,2024-12-02 09:29:33,9,0,2024-12-02 09:29:34,1733131774,1733131773
0,979,1,2,167,65277,17,1,276,0.0,3,1,0,97,2024-12-02 09:29:34,9,0,2024-12-02 09:29:35,1733131775,1733131774
0,979,1,1,167,65300,17,1,276,0.0,3,1,0,97,2024-12-02 09:29:35,9,0,2024-12-02 09:29:36,1733131776,1733131775
1,2524,0,956,253,77095,20,3,544,0.0,1,1,1,49,2024-12-02 09:29:36,9,0,2024-12-02 09:29:38,1733131778,1733131776
0,0,1,8,175,100061,13,0,1,1.0,3,1,0,104,2024-12-02 09:29:38,9,0,2024-12-02 09:29:39,1733131779,1733131778
1,2710,0,956,331,84297,2,3,666,0.0,1,1,1,56,2024-12-02 09:29:39,9,0,2024-12-02 09:29:40,1733131780,1733131779
1,1053,0,956,253,98880,20,3,544,0.0,1,1,1,49,2024-12-02 09:29:40,9,0,2024-12-02 09:29:41,1733131781,1733131780
1,280,0,956,188,41419,15,3,387,0.0,1,1,1,111,2024-12-02 09:29:41,9,0,2024-12-02 09:29:44,1733131784,1733131781
0,2682,1,15,32,51995,17,2,931,0.0,4,1,0,7,2024-12-02 09:29:44,9,0,2024-12-02 09:29:45,1733131785,1733131784
0,0,1,1200,172,43238,26,2,1,1.0,3,1,0,101,2024-12-02 09:29:45,9,0,2024-12-02 09:29:46,1733131786,1733131785
1,558,0,956,188,33683,15,3,387,0.0,1,1,1,111,2024-12-02 09:29:46,9,0,2024-12-02 09:29:47,1733131787,1733131786
0,2471,1,0,324,50758,16,0,469,0.0,4,1,0,131,2024-12-02 09:29:47,9,0,2024-12-02 09:29:48,1733131788,1733131787
1,735,0,956,188,18969,15,3,387,0.0,1,1,1,111,2024-12-02 09:29:48,9,0,2024-12-02 09:29:49,1733131789,1733131788
1,677,0,956,253,95488,20,3,544,0.0,1,1,1,49,2024-12-02 09:29:49,9,0,2024-12-02 09:29:50,1733131790,1733131789
0,0,1,0,177,42893,1,0,1,1.0,4,1,0,107,2024-12-02 09:29:50,9,0,2024-12-02 09:29:51,1733131791,1733131790
1,1430,0,956,253,102146,20,3,544,0.0,1,1,1,49,2024-12-02 09:29:51,9,0,2024-12-02 09:29:52,1733131792,1733131791
0,0,1,0,217,43809,1,0,1,1.0,4,1,0,130,2024-12-02 09:29:52,9,0,2024-12-02 09:29:53,1733131793,1733131792
1,2710,0,956,173,84300,14,3,286,0.0,1,1,1,102,2024-12-02 09:29:53,9,0,2024-12-02 09:29:54,1733131794,1733131793
1,1608,0,956,253,103782,20,3,544,0.0,1,1,1,49,2024-12-02 09:29:54,9,0,2024-12-02 09:29:55,1733131795,1733131794
0,0,1,1,136,44658,18,0,1,1.0,3,1,0,93,2024-12-02 09:29:55,9,0,2024-12-02 09:29:56,1733131796,1733131795
1,1430,0,956,253,102147,20,3,544,0.0,1,1,1,49,2024-12-02 09:29:56,9,0,2024-12-02 09:29:57,1733131797,1733131796
0,2882,1,51,168,53778,17,0,4,0.0,2,24,0,88,2024-12-02 09:29:57,9,0,2024-12-02 09:29:58,1733131798,1733131797
0,2882,1,0,307,53898,27,1,642,0.0,3,1,0,35,2024-12-02 09:29:58,9,0,2024-12-02 09:29:59,1733131799,1733131798
0,979,1,1,167,65292,17,1,276,0.0,3,1,0,97,2024-12-02 09:29:59,9,0,2024-12-02 09:30:00,1733131800,1733131799
0,2827,1,7,313,86863,27,1,648,0.0,3,1,0,51,2024-12-02 09:30:00,9,0,2024-12-02 09:30:01,1733131801,1733131800
0,138,1,135,58,88235,17,2,1371,0.0,4,1,0,136,2024-12-02 09:30:01,9,0,2024-12-02 09:30:02,1733131802,1733131801
0,358,1,60,56,59869,17,2,1363,0.0,4,1,0,134,2024-12-02 09:30:02,9,0,2024-12-02 09:30:03,1733131803,1733131802
0,0,1,11,136,50298,18,0,1,1.0,3,1,0,93,2024-12-02 09:30:03,9,0,2024-12-02 09:30:04,1733131804,1733131803
0,245,1,0,324,91100,16,0,824,0.0,4,1,0,55,2024-12-02 09:30:04,9,0,2024-12-02 09:30:05,1733131805,1733131804
0,313,1,405,41,59487,17,2,960,0.0,4,1,0,25,2024-12-02 09:30:05,9,0,2024-12-02 09:30:06,1733131806,1733131805
0,2456,1,403,153,75542,17,0,208,1.0,0,1,0,65,2024-12-02 09:30:06,9,0,2024-12-02 09:30:07,1733131807,1733131806
1,220,0,956,193,42419,15,3,391,0.0,1,1,1,111,2024-12-02 09:30:07,9,0,2024-12-02 09:30:08,1733131808,1733131807
0,0,1,410,132,50842,18,0,1,1.0,3,2,0,92,2024-12-02 09:30:08,9,0,2024-12-02 09:30:09,1733131809,1733131808
0,2336,1,406,167,72279,17,0,276,0.0,3,1,0,96,2024-12-02 09:30:09,9,0,2024-12-02 09:30:10,1733131810,1733131809
1,702,0,956,191,22383,15,3,389,0.0,1,1,1,111,2024-12-02 09:30:10,9,0,2024-12-02 09:30:11,1733131811,1733131810
1,244,0,956,191,31056,15,3,389,0.0,1,1,1,111,2024-12-02 09:30:11,9,0,2024-12-02 09:30:12,1733131812,1733131811
1,780,0,956,191,23939,15,3,389,0.0,1,1,1,111,2024-12-02 09:30:12,9,0,2024-12-02 09:30:13,1733131813,1733131812
0,546,1,0,87,61147,17,0,1461,1.0,0,1,0,64,2024-12-02 09:30:13,9,0,2024-12-02 09:30:14,1733131814,1733131813
0,791,1,0,83,62824,17,0,1441,1.0,0,1,0,61,2024-12-02 09:30:14,9,0,2024-12-02 09:30:15,1733131815,1733131814
1,234,0,955,191,30707,15,3,389,0.0,1,1,1,111,2024-12-02 09:30:15,9,0,2024-12-02 09:30:16,1733131816,1733131815
0,2471,1,1200,21,50764,17,2,896,0.0,4,1,0,12,2024-12-02 09:30:16,9,0,2024-12-02 09:30:17,1733131817,1733131816
0,0,1,405,308,90494,18,0,1,1.0,3,1,0,94,2024-12-02 09:30:17,9,0,2024-12-02 09:30:18,1733131818,1733131817
0,702,1,405,54,62338,17,2,1287,0.0,4,1,0,37,2024-12-02 09:30:18,9,0,2024-12-02 09:30:19,1733131819,1733131818
1,558,0,955,188,32360,15,3,387,0.0,1,1,1,111,2024-12-02 09:30:19,9,0,2024-12-02 09:30:21,1733131821,1733131819
1,734,0,955,253,96017,20,3,544,0.0,1,1,1,49,2024-12-02 09:30:21,9,0,2024-12-02 09:30:22,1733131822,1733131821
0,2037,1,435,52,3293,17,2,1248,0.0,4,1,0,34,2024-12-02 09:30:22,9,0,2024-12-02 09:30:23,1733131823,1733131822
0,313,1,1200,54,59557,17,2,1287,0.0,4,1,0,36,2024-12-02 09:30:23,9,0,2024-12-02 09:30:24,1733131824,1733131823
0,546,1,1200,54,61267,17,2,1287,0.0,4,1,0,36,2024-12-02 09:30:24,9,0,2024-12-02 09:30:25,1733131825,1733131824
0,0,1,1200,172,91011,18,2,1,1.0,3,1,0,101,2024-12-02 09:30:25,9,0,2024-12-02 09:30:26,1733131826,1733131825
0,269,1,1218,21,58728,17,2,896,0.0,4,1,0,12,2024-12-02 09:30:26,9,0,2024-12-02 09:30:27,1733131827,1733131826
0,291,1,1200,21,59158,17,2,896,0.0,4,1,0,12,2024-12-02 09:30:27,9,0,2024-12-02 09:30:28,1733131828,1733131827
1,2538,0,955,191,17616,15,3,389,0.0,1,1,1,111,2024-12-02 09:30:28,9,0,2024-12-02 09:30:29,1733131829,1733131828
0,2015,1,435,52,3113,17,2,1248,0.0,4,1,0,34,2024-12-02 09:30:29,9,0,2024-12-02 09:30:30,1733131830,1733131829
1,2710,0,955,331,84303,2,3,666,0.0,1,1,1,56,2024-12-02 09:30:30,9,0,2024-12-02 09:30:31,1733131831,1733131830
0,2345,1,11,167,72388,17,1,276,0.0,3,1,0,97,2024-12-02 09:30:31,9,0,2024-12-02 09:30:32,1733131832,1733131831
0,0,1,1,132,50855,18,0,1,1.0,3,1,0,92,2024-12-02 09:30:32,9,0,2024-12-02 09:30:33,1733131833,1733131832
0,2233,1,1,167,70231,17,0,277,0.0,3,1,0,96,2024-12-02 09:30:33,9,0,2024-12-02 09:30:34,1733131834,1733131833
0,2015,1,1113,52,3113,17,2,1248,0.0,4,1,0,33,2024-12-02 09:30:34,9,0,2024-12-02 09:30:35,1733131835,1733131834
0,2080,1,0,138,3677,27,1,158,1.0,2,1,0,94,2024-12-02 09:30:35,9,0,2024-12-02 09:30:36,1733131836,1733131835
0,324,1,11,168,59608,17,0,4,0.0,2,1,0,88,2024-12-02 09:30:36,9,0,2024-12-02 09:30:37,1733131837,1733131836
0,1,1,1,100,45203,27,1,43,0.0,3,1,0,79,2024-12-02 09:30:37,9,0,2024-12-02 09:30:39,1733131839,1733131837
0,2424,1,1,167,74865,17,0,276,0.0,3,1,0,96,2024-12-02 09:30:39,9,0,2024-12-02 09:30:40,1733131840,1733131839
0,0,1,1,132,62198,18,0,1,1.0,3,1,0,92,2024-12-02 09:30:40,9,0,2024-12-02 09:30:41,1733131841,1733131840
0,2274,1,1,167,71104,17,0,276,0.0,3,1,0,96,2024-12-02 09:30:41,9,0,2024-12-02 09:30:42,1733131842,1733131841
0,2274,1,1,167,71102,17,0,276,0.0,3,1,0,96,2024-12-02 09:30:42,9,0,2024-12-02 09:30:43,1733131843,1733131842
1,1052,0,955,253,98867,20,3,544,0.0,1,1,1,49,2024-12-02 09:30:43,9,0,2024-12-02 09:30:44,1733131844,1733131843
1,1292,0,955,253,100936,20,3,544,0.0,1,1,1,49,2024-12-02 09:30:44,9,0,2024-12-02 09:30:45,1733131845,1733131844
1,2710,0,955,173,84306,14,3,286,0.0,1,1,1,102,2024-12-02 09:30:45,9,0,2024-12-02 09:30:46,1733131846,1733131845
0,0,1,7,247,58294,18,0,1,1.0,2,1,0,42,2024-12-02 09:30:46,9,0,2024-12-02 09:30:47,1733131847,1733131846
1,845,0,955,253,96935,20,3,544,0.0,1,1,1,49,2024-12-02 09:30:47,9,0,2024-12-02 09:30:48,1733131848,1733131847
1,1052,0,955,253,98868,20,3,544,0.0,1,1,1,49,2024-12-02 09:30:48,9,0,2024-12-02 09:30:49,1733131849,1733131848
1,1292,0,955,253,100937,20,3,544,0.0,1,1,1,49,2024-12-02 09:30:49,9,0,2024-12-02 09:30:51,1733131851,1733131849
1,845,0,955,253,96936,20,3,544,0.0,1,1,1,49,2024-12-02 09:30:51,9,0,2024-12-02 09:30:52,1733131852,1733131851
0,0,1,0,136,78421,18,0,1,1.0,3,1,0,93,2024-12-02 09:30:52,9,0,2024-12-02 09:30:54,1733131854,1733131852
1,2710,0,955,331,84308,2,3,666,0.0,1,1,1,56,2024-12-02 09:30:54,9,0,2024-12-02 09:30:55,1733131855,1733131854
0,2246,1,81,276,70678,17,0,292,1.0,0,4,0,86,2024-12-02 09:30:55,9,0,2024-12-02 09:30:56,1733131856,1733131855
1,845,0,955,253,96937,20,3,544,0.0,1,1,1,49,2024-12-02 09:30:56,9,0,2024-12-02 09:30:57,1733131857,1733131856
1,2710,0,955,173,84309,14,3,286,0.0,1,1,1,102,2024-12-02 09:30:57,9,0,2024-12-02 09:30:59,1733131859,1733131857
0,0,1,0,177,31882,1,0,1,1.0,4,1,0,107,2024-12-02 09:30:59,9,0,2024-12-02 09:31:00,1733131860,1733131859
0,812,1,46,284,96666,11,1,359,1.0,0,1,0,81,2024-12-02 09:31:00,9,0,2024-12-02 09:31:01,1733131861,1733131860
1,291,0,955,188,25670,15,3,387,0.0,1,1,1,111,2024-12-02 09:31:01,9,0,2024-12-02 09:31:02,1733131862,1733131861
0,1035,1,1,167,65443,17,1,276,0.0,3,1,0,97,2024-12-02 09:31:02,9,0,2024-12-02 09:31:03,1733131863,1733131862
0,1035,1,1,167,65400,17,0,276,0.0,3,1,0,96,2024-12-02 09:31:03,9,0,2024-12-02 09:31:04,1733131864,1733131863
0,0,1,0,24,43784,1,0,1,1.0,2,1,0,1,2024-12-02 09:31:04,9,0,2024-12-02 09:31:05,1733131865,1733131864
0,0,1,0,183,43784,1,0,1,1.0,4,1,0,116,2024-12-02 09:31:05,9,0,2024-12-02 09:31:06,1733131866,1733131865
1,2146,0,955,253,68295,20,3,544,0.0,1,1,1,49,2024-12-02 09:31:06,9,0,2024-12-02 09:31:08,1733131868,1733131866
1,336,0,955,191,27749,15,3,389,0.0,1,1,1,111,2024-12-02 09:31:08,9,0,2024-12-02 09:31:09,1733131869,1733131868
1,336,0,955,193,27760,15,3,391,0.0,1,1,1,111,2024-12-02 09:31:09,9,0,2024-12-02 09:31:10,1733131870,1733131869
0,0,1,1,290,46214,18,0,1,1.0,4,1,0,13,2024-12-02 09:31:10,9,0,2024-12-02 09:31:11,1733131871,1733131870
1,2146,0,955,253,68297,20,3,544,0.0,1,1,1,49,2024-12-02 09:31:11,9,0,2024-12-02 09:31:12,1733131872,1733131871
1,2710,0,955,331,84310,2,3,666,0.0,1,1,1,56,2024-12-02 09:31:12,9,0,2024-12-02 09:31:13,1733131873,1733131872
0,336,1,44,196,59811,17,0,433,1.0,2,4,0,122,2024-12-02 09:31:13,9,0,2024-12-02 09:31:14,1733131874,1733131873
1,928,0,954,253,97735,20,3,544,0.0,1,1,1,49,2024-12-02 09:31:14,9,0,2024-12-02 09:31:15,1733131875,1733131874
1,32,0,954,253,87735,20,3,544,0.0,1,1,1,49,2024-12-02 09:31:15,9,0,2024-12-02 09:31:16,1733131876,1733131875
1,2146,0,954,253,68298,20,3,544,0.0,1,1,1,49,2024-12-02 09:31:16,9,0,2024-12-02 09:31:18,1733131878,1733131876
0,0,1,29,171,44408,26,2,1,1.0,3,1,0,100,2024-12-02 09:31:18,9,0,2024-12-02 09:31:19,1733131879,1733131878
1,928,0,954,253,97736,20,3,544,0.0,1,1,1,49,2024-12-02 09:31:19,9,0,2024-12-02 09:31:20,1733131880,1733131879
1,973,0,954,253,98150,20,3,544,0.0,1,1,1,49,2024-12-02 09:31:20,9,0,2024-12-02 09:31:21,1733131881,1733131880
1,2710,0,954,173,84311,14,3,286,0.0,1,1,1,102,2024-12-02 09:31:21,9,0,2024-12-02 09:31:22,1733131882,1733131881
0,0,1,74,171,12994,26,2,1,1.0,3,1,0,100,2024-12-02 09:31:22,9,0,2024-12-02 09:31:23,1733131883,1733131882
